"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1826","TC-15: order book LTP matches Binance last price within 0.5% @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","6245","TC-26: enter sell limit price and amount, verify estimated fee @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","9240","Resources section shows Whitepaper and Official Website links @sanity","chromium","2026-07-13","failed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","2573","TC-F08 [Bitcoin]: Withdraw modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2293","TC-F11: From/To default to Funding/Spot, swap exchanges them, and wallet balances stay correct @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","65","TC-03b: order book column headers show Price, Amount, Total @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","25","continue without OTP - Click Continue without requesting OTP code @sanity","chromium","2026-07-13","passed","2026-07-13","OTP Page Validation","otppagevalidation.spec.ts","",""
"","4949","invalid login test with empty password @sanity","chromium","2026-07-13","passed","2026-07-13","","loginpagevalidation.spec.ts","",""
"","735","TC-06a2: base coin (BTC) sell available balance is non-negative @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","11924","TC-RT-07: available balance after the sell order matches expected (base decreased, quote restored) @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","9","TC-24: pair header displays the selected pair name @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","573","TC-F22: Footer is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","5","Coin View section heading is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","1493","TC-F07 [Bitcoin]: Deposit modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","4","Overview tab is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","484","TC-03: search currency pair in dropdown @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","11240","TC-06b: capture full balance snapshot before placing market sell order @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","1747","TC-06a5: 75% button fills correct amount @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","133","TC-12: order book has actual ask and bid data rows @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","11","TC-27: Total field auto-calculates as price × amount @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","11279","market stats section with all four stat labels is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","7746","coin detail page shows a live price and a price change percentage @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","6820","1. home page loads at the correct URL @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Home Page","homepage.spec.ts","",""
"","125","TC-03f: order book has actual ask and bid rows @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3654","TC-F20: Hide Zero Balance hides zero-total rows and restores them on uncheck @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","21954","TC-03d: order book precision dropdown changes price decimal places across all views @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
