"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","TC-09: order book view switches (all / sell-only / buy-only) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","5","TC-03g: top bid < top ask (valid spread) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","777","TC-04: mark currency pair as favorite and verify it appears in Favorites tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","7547","TC-05: unmark currency pair from favorites @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","19","back button is visible on portfolio page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","9336","Resources section shows Whitepaper and Official Website links @sanity","chromium","2026-07-13","failed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","3276","TC-F20: Hide Zero Balance hides zero-total rows and restores them on uncheck @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","5","TC-16: precision change alters LTP decimal display and restores cleanly @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","6","TC-03e: order book LTP and buy/sell ratio bar (suggestions — not yet implemented) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","7777","coin detail page shows a live price and a price change percentage @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","8","TC-11: order book LTP and buy/sell ratio bar (suggestions — not yet implemented) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","244","TC-06: select currency pair from ALL tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3","TC-27: Total field auto-calculates as price × amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","1935","TC-F02: Navigate Portfolio > Spot > Funding tab loads the Funding table @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","7","TC-15: order book LTP matches Binance last price within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","9","TC-11: order book LTP and buy/sell ratio bar (suggestions — not yet implemented) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","6288","1. home page loads at the correct URL @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Home Page","homepage.spec.ts","",""
"","746","TC-04: mark currency pair as favorite @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","584","TC-F22: Footer is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","6","TC-14: order book top bid/ask match Binance within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","5","TC-03i: order book LTP matches Binance last price within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","2","TC-08: base coin (BTC) available balance before market sell noted @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","3663","TC-02: Spot Trading page shows all expected labels @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3452","TC-02: Spot Trading page shows all expected labels @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","6179","TC-RT-03: place a buy limit order above market price — fills immediately @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","8","TC-03c: order book view switches (all / sell-only / buy-only) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","2274","TC-F07 [Tether USDT]: Deposit modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","6440","TC-RT-02: select the trading pair and capture available balance before placing the buy order @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","4","Grid tab is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
